kortnavn;nodetat;kjoretoy_ID;Hendelses_ID;demo_time;Bemanning;Innsatsleder;POINT_X;POINT_Y;sekvens
A;Ambulanse;A_037;H_045;2026-01-15T10:04:30Z;4;Ingrid Waale;5.762575732642202;58.965521819356205;82
B;Brann;SC_002;H_045;2026-01-15T10:04:30Z;5;Bjorn Bjornsen;5.75627070532056;58.967128878746117;70
A;Ambulanse;A_037;H_045;2026-01-15T10:04:31.66Z;4;Ingrid Waale;5.763101644697348;58.965385944272924;83
B;Brann;SC_002;H_045;2026-01-15T10:04:31.66Z;5;Bjorn Bjornsen;5.756651683014751;58.966680544571879;71
A;Ambulanse;A_037;H_045;2026-01-15T10:04:33.33Z;4;Ingrid Waale;5.763627556752493;58.965250069189644;84
B;Brann;SC_002;H_045;2026-01-15T10:04:33.33Z;5;Bjorn Bjornsen;5.757032660708942;58.966232210397635;72
A;Ambulanse;A_037;H_045;2026-01-15T10:04:35Z;4;Ingrid Waale;5.764153468807639;58.965114194106363;85
B;Brann;SC_002;H_045;2026-01-15T10:04:35Z;5;Bjorn Bjornsen;5.757413638403134;58.965783876223398;73
A;Ambulanse;A_037;H_045;2026-01-15T10:04:36.66Z;4;Ingrid Waale;5.764612343822276;58.96504258442598;86
B;Brann;SC_002;H_045;2026-01-15T10:04:36.66Z;5;Bjorn Bjornsen;5.757838195721956;58.965782862299228;74
A;Ambulanse;A_037;H_045;2026-01-15T10:04:38.33Z;4;Ingrid Waale;5.765071218836914;58.964970974745597;87
B;Brann;SC_002;H_045;2026-01-15T10:04:38.33Z;5;Bjorn Bjornsen;5.758262753040779;58.965781848375052;75
A;Ambulanse;A_037;H_045;2026-01-15T10:04:40Z;4;Ingrid Waale;5.765530093851551;58.964899365065214;88
B;Brann;SC_002;H_045;2026-01-15T10:04:40Z;5;Bjorn Bjornsen;5.758687310359602;58.965780834450882;76
A;Ambulanse;A_037;H_045;2026-01-15T10:04:41.66Z;4;Ingrid Waale;5.765973710067078;58.965026039967171;89
B;Brann;SC_002;H_045;2026-01-15T10:04:41.66Z;5;Bjorn Bjornsen;5.759272914336916;58.965763772268616;77
A;Ambulanse;A_037;H_045;2026-01-15T10:04:43.33Z;4;Ingrid Waale;5.766417326282604;58.965152714869134;90
B;Brann;SC_002;H_045;2026-01-15T10:04:43.33Z;5;Bjorn Bjornsen;5.759858518314228;58.965746710086343;78
A;Ambulanse;A_037;H_045;2026-01-15T10:04:45Z;4;Ingrid Waale;5.766860942498131;58.965279389771091;91
B;Brann;SC_002;H_045;2026-01-15T10:04:45Z;5;Bjorn Bjornsen;5.760444122291542;58.965729647904077;79
A;Ambulanse;A_037;H_045;2026-01-15T10:04:46.66Z;4;Ingrid Waale;5.767083074089816;58.965192714936769;92
B;Brann;SC_002;H_045;2026-01-15T10:04:46.66Z;5;Bjorn Bjornsen;5.760694111341302;58.965723954507105;80
A;Ambulanse;A_037;H_045;2026-01-15T10:04:48.33Z;4;Ingrid Waale;5.767305205681501;58.965106040102448;93
B;Brann;SC_002;H_045;2026-01-15T10:04:48.33Z;5;Bjorn Bjornsen;5.760944100391064;58.96571826111014;81
A;Ambulanse;A_037;H_045;2026-01-15T10:04:50Z;4;Ingrid Waale;5.767527337273185;58.965019365268127;94
B;Brann;SC_002;H_045;2026-01-15T10:04:50Z;5;Bjorn Bjornsen;5.761194089440824;58.965712567713169;82
B;Brann;SC_002;H_045;2026-01-15T10:04:51.66Z;5;Bjorn Bjornsen;5.761467959845424;58.965675031203567;83
B;Brann;SC_002;H_045;2026-01-15T10:04:53.33Z;5;Bjorn Bjornsen;5.761741830250023;58.965637494693965;84
B;Brann;SC_002;H_045;2026-01-15T10:04:55Z;5;Bjorn Bjornsen;5.762015700654623;58.965599958184363;85
B;Brann;SC_002;H_045;2026-01-15T10:04:56.66Z;5;Bjorn Bjornsen;5.762265505461286;58.965566610630837;86
B;Brann;SC_002;H_045;2026-01-15T10:04:58.33Z;5;Bjorn Bjornsen;5.76251531026795;58.965533263077319;87
B;Brann;SC_002;H_045;2026-01-15T10:05:00Z;5;Bjorn Bjornsen;5.762765115074613;58.965499915523793;88
B;Brann;SC_002;H_045;2026-01-15T10:05:01.66Z;5;Bjorn Bjornsen;5.763048294253255;58.96541369243716;89
B;Brann;SC_002;H_045;2026-01-15T10:05:03.33Z;5;Bjorn Bjornsen;5.763331473431897;58.96532746935052;90
B;Brann;SC_002;H_045;2026-01-15T10:05:05Z;5;Bjorn Bjornsen;5.763614652610539;58.965241246263886;91
B;Brann;SC_002;H_045;2026-01-15T10:05:06.66Z;5;Bjorn Bjornsen;5.763842815873464;58.965174752052626;92
B;Brann;SC_002;H_045;2026-01-15T10:05:08.33Z;5;Bjorn Bjornsen;5.764070979136389;58.965108257841358;93
B;Brann;SC_002;H_045;2026-01-15T10:05:10Z;5;Bjorn Bjornsen;5.764299142399314;58.965041763630097;94
B;Brann;SC_002;H_045;2026-01-15T10:05:11.66Z;5;Bjorn Bjornsen;5.764534987723417;58.965003458882748;95
B;Brann;SC_002;H_045;2026-01-15T10:05:13.33Z;5;Bjorn Bjornsen;5.76477083304752;58.964965154135392;96
B;Brann;SC_002;H_045;2026-01-15T10:05:15Z;5;Bjorn Bjornsen;5.765006678371623;58.964926849388043;97
B;Brann;SC_002;H_045;2026-01-15T10:05:16.66Z;5;Bjorn Bjornsen;5.765218737879249;58.964934211320802;98
B;Brann;SC_002;H_045;2026-01-15T10:05:18.33Z;5;Bjorn Bjornsen;5.765430797386874;58.964941573253562;99
B;Brann;SC_002;H_045;2026-01-15T10:05:20Z;5;Bjorn Bjornsen;5.7656428568945;58.964948935186321;100
B;Brann;SC_002;H_045;2026-01-15T10:05:21.66Z;5;Bjorn Bjornsen;5.765831842046878;58.96502767884575;101
B;Brann;SC_002;H_045;2026-01-15T10:05:23.33Z;5;Bjorn Bjornsen;5.766020827199255;58.965106422505173;102
B;Brann;SC_002;H_045;2026-01-15T10:05:25Z;5;Bjorn Bjornsen;5.766209812351633;58.965185166164602;103
B;Brann;SC_002;H_045;2026-01-15T10:05:26.66Z;5;Bjorn Bjornsen;5.766479777473964;58.965204588259809;104
B;Brann;SC_002;H_045;2026-01-15T10:05:28.33Z;5;Bjorn Bjornsen;5.766749742596295;58.965224010355016;105
B;Brann;SC_002;H_045;2026-01-15T10:05:30Z;5;Bjorn Bjornsen;5.767019707718625;58.965243432450222;106
B;Brann;SC_002;H_045;2026-01-15T10:05:31.66Z;5;Bjorn Bjornsen;5.76725204271794;58.9651614395897;107
B;Brann;SC_002;H_045;2026-01-15T10:05:33.33Z;5;Bjorn Bjornsen;5.767484377717255;58.965079446729177;108
B;Brann;SC_002;H_045;2026-01-15T10:05:35Z;5;Bjorn Bjornsen;5.76771671271657;58.964997453868655;109
